IID	Sex	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA19390	2	0.0323196	-0.00294874	2.39563e-05	-0.000250279	-0.00412733	0.0662139	0.0114834	-0.0627456	-0.00173616	0.00344059
NA19391	2	0.0334522	-0.00340158	-0.000930616	-0.00039769	-0.00198495	0.0656678	0.00769774	-0.0544961	-0.000399924	0.00622339
NA19393	1	0.0324515	-0.00310095	-0.000624574	-0.000892478	-0.0012684	0.0678821	0.0125259	-0.0649252	0.00142361	0.00398302
NA19394	1	0.0323895	-0.00289014	-0.000738524	-0.000689814	-0.00157903	0.0676796	0.00966438	-0.0636368	-0.000369892	0.000292487
NA19395	2	0.031949	-0.00286995	-0.000811568	-0.000552691	-0.00195767	0.0631876	0.0153399	-0.0618223	0.000333139	-0.00220352
NA19397	1	0.0328829	-0.0033036	-0.000399249	-0.00048535	-0.00098339	0.071027	0.0136141	-0.0675236	-0.000197648	-0.00352257
NA19399	2	0.0332469	-0.00342439	-0.000940243	-0.00029661	-0.000824156	0.0638146	0.00876106	-0.0554966	-0.00205317	0.00879049
NA19401	2	0.0318415	-0.00318332	-0.00054317	-0.000577642	-0.00152021	0.0650954	0.0103236	-0.0593557	-3.51986e-05	0.0116028
NA19403	2	0.0315474	-0.00248	-0.00100156	-0.000866587	-0.00397895	0.062025	0.0122637	-0.0550426	-0.00178032	-0.00633996
NA19404	2	0.0325483	-0.00326331	-0.000279705	-0.000209189	-0.00205062	0.0630898	0.0129698	-0.0596913	0.00121681	0.00249982
NA19428	1	0.0326522	-0.00293424	-0.000102942	-0.000371491	-0.00177975	0.0663319	0.0133529	-0.0643757	-0.00272873	-0.00623479
NA19429	1	0.0324217	-0.00330314	-0.000447974	-0.000689015	-0.00263022	0.0629893	0.0117075	-0.0594948	-0.00341994	0.00202718
NA19430	1	0.0327072	-0.00296448	-0.000309257	-0.000274873	-0.000448329	0.0744957	0.0153612	-0.0716389	-0.00258905	0.00151081
NA19431	2	0.0330686	-0.00342558	-0.00082377	-0.000324417	-0.00173039	0.0663028	0.0104063	-0.058054	-0.00130436	0.00671339
NA19434	2	0.0320366	-0.00315331	-0.000689857	-8.92854e-05	-0.00238257	0.0708294	0.0149555	-0.0642857	-0.00518086	-0.00328172
NA19435	2	0.0317145	-0.00279607	-0.000857027	-0.000608739	-0.00149157	0.0632722	0.0112051	-0.0583143	-0.000766569	0.00139389
NA19436	2	0.0324235	-0.00307495	-4.60126e-05	-4.71613e-05	-0.00190625	0.0661771	0.0109206	-0.0577537	0.000575892	-0.00445756
NA19437	2	0.0314278	-0.00259533	-0.000506006	-0.000456433	-0.000378218	0.0631167	0.013853	-0.0605396	-0.00104272	-0.00651283
NA19438	2	0.0329162	-0.00351864	-0.000919638	-3.25878e-05	-0.00146403	0.0609218	0.0109876	-0.0559273	0.00204984	-0.0052999
NA19439	2	0.0327331	-0.00336854	-0.00077328	-0.000183514	-0.00054395	0.0659088	0.0151904	-0.059764	0.000110791	-0.0119012
NA19440	2	0.0323959	-0.00295872	-0.000573494	-0.000822028	-0.00138718	0.0627869	0.0132151	-0.053986	-0.00286225	-0.00632218
NA19443	1	0.0323372	-0.00304803	-0.000533914	1.31154e-05	-0.00311733	0.0661548	0.0102821	-0.0608298	0.000396142	0.00625685
NA19445	2	0.032424	-0.00320326	-0.000515344	-0.000736194	-0.000426936	0.0631047	0.00953893	-0.0565281	-0.00450673	-0.0026448
NA19446	2	0.032888	-0.00292386	-0.00089785	-6.62381e-05	-0.00263985	0.06884	0.0106136	-0.060531	-0.00157254	-0.00420446
NA19448	1	0.0321171	-0.00328635	-0.00131975	-0.000545142	0.000582224	0.0687735	0.0157601	-0.0662105	-0.00288619	-0.00407001
NA19449	2	0.0323628	-0.00346491	-0.000528859	-5.06978e-05	-0.000722699	0.0595533	0.0110762	-0.0564798	-0.00308862	0.00375215
NA19451	1	0.0328539	-0.00305218	0.000155691	-0.000478376	0.000450829	0.0745044	0.0124475	-0.0688778	-0.00158542	-0.00495432
NA19452	1	0.0316242	-0.00275487	-0.00070722	-0.00120218	-0.00244878	0.0729854	0.0154956	-0.0696472	0.00176789	-0.000808685
NA19454	1	0.0324244	-0.00290518	-0.000356851	-0.000643383	-0.000138011	0.06568	0.0109313	-0.0533685	-0.00525428	0.0120567
NA19455	1	0.0321425	-0.00311687	-0.000824723	-0.000993891	-0.00315877	0.0634464	0.0129285	-0.06138	0.00280394	0.00286836
NA19456	2	0.0324721	-0.00341231	-0.000570635	0.000542439	-0.00347558	0.0620381	0.0109658	-0.058793	-0.00103273	0.000670743
NA19457	2	0.0324637	-0.00302282	-0.000739782	-0.000496489	-0.00224996	0.0611235	0.0117508	-0.0580183	-0.00336843	-0.00319805
NA19461	1	0.0323665	-0.00278656	-0.000401737	-0.000650717	-0.00121089	0.064941	0.0103494	-0.059493	0.00327722	-0.00705873
NA19462	2	0.0332804	-0.0036404	-0.00031101	-0.000440118	-0.00252273	0.0637082	0.00869475	-0.0546644	-0.00374393	0.0011185
NA19463	2	0.0318048	-0.00289444	-0.000889797	-0.000620347	-0.00345428	0.0630266	0.0143372	-0.0625494	0.000564272	0.00236063
NA19466	1	0.0318897	-0.00305329	-0.000796532	-0.000721939	-0.00101565	0.0704294	0.0133296	-0.0646983	-0.000775113	0.000449111
NA19467	2	0.0317262	-0.00270878	-0.000250246	-0.000478887	-0.00184369	0.0670297	0.0116046	-0.0640185	-0.00129686	-0.0041941
NA19468	2	0.0320212	-0.00319165	-0.00123406	-5.8747e-05	-0.00278081	0.0649616	0.013152	-0.0599085	-0.00128136	0.00135423
NA19471	2	0.0320161	-0.00291657	-0.000667871	-0.000563534	-0.0015748	0.0647484	0.0119193	-0.0644483	-0.00519834	0.00777714
NA19472	2	0.0317803	-0.00273793	-0.000724933	-8.75424e-05	-0.00223253	0.0646342	0.0123004	-0.0594574	-0.000832248	0.00143453
NA19473	2	0.0320363	-0.00294062	5.02272e-05	-0.000428707	-0.000612072	0.0649927	0.0131597	-0.0613637	-0.00153566	-0.000186734
NA19474	2	0.0319506	-0.00272674	-0.000842371	-0.000486277	-0.00282423	0.0613712	0.0150306	-0.0621054	0.00202566	0.00469092
NA19475	2	0.0318675	-0.00289923	-0.000996223	-0.000549474	-0.00262635	0.0621915	0.0139343	-0.059095	0.00264602	0.00777548
NA19625	2	0.0178663	-0.00292348	0.0114772	0.0156967	0.00079762	0.00301104	-0.00746625	0.00683967	0.00149972	0.00219958
NA19648	2	-0.0102376	0.0240878	0.0128088	-0.011625	-0.00605701	-9.99163e-05	0.0248808	0.00530236	0.00644358	-0.00123699
NA19649	1	-0.0101934	0.0164947	0.018979	0.00561344	-0.00124455	0.000828035	0.0188649	0.00234616	0.00112569	0.00346325
NA19651	2	-0.00949694	0.0145681	0.0196996	0.0100179	-0.00473261	0.0012724	0.0148137	0.00243877	0.000380799	-0.00123986
NA19652	1	-0.00989233	0.0146582	0.0212262	0.010711	-0.00163247	0.00108645	0.0158363	0.00379657	0.000799244	0.00256574
NA19654	2	-0.0106694	0.00295476	0.0326566	0.0413715	-0.00232113	-0.000602272	0.00563695	-6.43716e-08	0.00460706	-0.00037129
NA19655	1	-0.00989732	0.012672	0.0222664	0.0157174	-0.00370749	0.00134254	0.014918	0.00521759	0.00243135	-0.00111877
NA19657	2	-0.0113463	0.000886107	0.0356086	0.04509	-0.00422579	-0.00114336	0.0013367	-0.000191966	0.00226683	-0.0039112
NA19658	1	-0.011014	0.0122494	0.0232189	0.0177054	-0.000909202	-0.000166997	0.013245	0.00407666	0.0018571	0.00340794
NA19661	1	-0.0108774	0.00511835	0.029497	0.033087	-0.00281666	-0.00144346	0.00686683	0.00173768	0.00482371	-0.000898344
NA19663	2	-0.0102999	0.000441097	0.0344372	0.044676	-0.001018	-0.000702519	5.7067e-05	-0.00182714	0.00492524	-0.00141925
NA19664	1	-0.0104894	0.00373509	0.0299488	0.0359662	-0.00273597	-0.00137696	0.00539254	0.000609331	-0.00104568	-0.00117648
NA19669	2	-0.0114382	0.0115389	0.0228365	0.0149159	0.00020443	0.000370497	0.0121238	0.00226165	0.000711664	-0.00174767
NA19670	1	-0.0106955	0.00644799	0.0296566	0.0329858	-0.00486892	-0.00043593	0.00659655	0.000191707	0.00343729	0.00030228
NA19676	1	-0.0106292	0.013406	0.0225917	0.0135086	-0.00455896	-0.000312025	0.0165032	0.0022208	-0.00102101	0.001234
NA19678	2	-0.00852252	0.0165098	0.0192318	0.0036275	-0.00315799	-0.00106797	0.0127843	0.00181092	0.00124134	-0.000238275
NA19679	1	-0.00951264	0.0241161	0.0109051	-0.0148041	-0.00536268	0.000596619	0.0274029	0.00752861	0.000930066	-0.00244579
NA19681	2	-0.0113816	0.00142502	0.0341879	0.0441596	-0.00246496	-0.00101379	0.00196006	0.0005006	0.000513765	0.00305553
NA19682	1	-0.0119207	0.00613526	0.0293975	0.0335754	-0.00374763	-0.00116067	0.00960471	0.00172023	-0.00312361	0.0051725
NA19684	2	-0.0119081	0.0143057	0.0216822	0.0112907	6.08778e-06	-0.00147892	-0.00524654	-0.00098788	0.00105526	0.00189449
NA19700	1	0.0268136	0.00153558	0.00213185	-0.0030236	0.00115903	0.00320485	-0.00658392	0.00998021	-0.00183121	0.00232364
NA19701	2	0.0273068	-0.000160138	0.00221524	0.000204852	-0.000315325	0.00510697	-0.00765584	0.0101372	0.000202011	-0.00018205
NA19703	1	0.0278609	0.000676546	0.00157784	-0.0032522	0.00169416	0.00453325	-0.00531449	0.00962655	-0.00416929	-0.00453401
NA19704	2	0.0278717	0.000578454	0.00114655	-0.00228725	2.23779e-05	-0.000147587	-0.00496626	0.00583177	0.000669828	0.000715838
NA19707	2	0.0220342	0.00353215	0.00285505	-0.00488394	0.000265868	0.00823989	-0.00786927	0.00593378	0.00289961	0.00372702
NA19711	1	0.0294594	-0.000652081	0.00191978	-0.00194957	0.000762911	2.45315e-05	-0.00470161	0.008195	0.00597553	0.0087344
NA19712	2	0.0293394	-0.000905996	0.00120479	-0.00127147	0.000697963	0.00156487	-0.0036428	0.00750353	0.00215817	0.00405362
NA19713	2	0.0227257	0.00401558	0.00227496	-0.00597475	-0.000256879	0.00295951	-0.00426195	0.0105749	-0.000162454	0.00244006
NA19716	2	-0.0107878	0.00298949	0.0318247	0.0391288	-0.00241005	-0.00134662	0.00597436	-0.00154265	0.00627084	-0.00289212
NA19717	1	-0.0116818	0.00163349	0.0337561	0.0457036	-0.00364504	-0.000647017	0.00488098	0.000940401	0.00174019	-0.00169912
NA19719	2	-0.00991912	0.00825016	0.0273075	0.0262722	-0.00257446	-0.00255812	0.0128338	0.00187677	-0.00103966	-0.00341225
NA19720	1	-0.0112535	-0.000859011	0.0371383	0.0501478	-0.00209809	7.07382e-05	0.00128533	-0.00129751	-0.00113937	-0.00284125
NA19722	2	-0.0108198	0.0061602	0.0290266	0.0307504	-0.0027012	-0.000749024	0.00757588	0.00101005	0.00140001	-0.000699623
NA19723	1	-0.00921464	0.0038795	0.0299647	0.0366425	-0.00322973	-0.00174876	0.00594243	-0.00108081	-0.00144755	-0.00213603
NA19725	2	-0.0103666	0.0113094	0.0256157	0.0188089	-0.00171028	0.00155891	0.0127688	0.00319066	0.00287829	0.00428286
NA19726	1	-0.0130632	0.00105998	0.0352386	0.0466366	-0.00314891	-0.000543353	0.00186324	0.00118611	0.00306642	-0.0018441
NA19728	2	-0.0151091	-0.010964	0.0480136	0.0790711	1.05494e-05	-0.000351403	-0.0110779	-0.0032447	0.00421498	-0.000150383
NA19729	1	-0.0146945	-0.00968722	0.047647	0.0757523	-0.00203357	0.000555603	-0.0111276	-0.00355577	0.00472132	0.000750004
NA19731	2	-0.0152674	-0.0121423	0.0494322	0.0830919	9.28725e-05	3.15693e-05	-0.0101721	-0.002398	-0.00429313	0.00143195
NA19732	1	-0.0153738	-0.0115415	0.0504765	0.0823974	6.09392e-05	0.000532825	-0.0127915	-0.00189836	0.00219851	0.000133437
NA19734	2	-0.0128126	0.00117266	0.0361938	0.0482181	-0.000663311	-0.000408288	-0.00157404	0.000187314	0.00206833	-6.61839e-05
NA19735	1	-0.013966	-0.00807558	0.0451098	0.0710156	-0.00112274	0.00111671	-0.00504291	-0.00218667	-0.00192279	0.000408043
NA19740	2	-0.0130216	-0.00512038	0.0409997	0.0597898	0.00231733	0.000982378	-0.00381177	-0.000465802	1.31746e-05	-0.00352702
NA19741	1	-0.0143857	-0.00770891	0.0452742	0.0698801	0.00183327	0.000489612	-0.00705642	-0.00183551	0.00469751	-0.000861948
NA19746	2	-0.0123122	-0.00223206	0.0378363	0.0544821	0.00044546	0.000174578	0.00342724	-0.00183194	-0.000527275	-0.000275896
NA19747	1	-0.0118754	0.00376281	0.0316683	0.0382731	-0.0049344	-0.00190057	0.00293524	0.00129391	0.00246945	0.00302139
NA19749	2	-0.0109299	0.007105	0.0219524	0.016068	-0.00404967	-0.00170301	0.00403	0.00133607	-0.0017892	0.00078108
NA19750	1	-0.0103803	0.0140521	0.0222364	0.0113605	-0.000484104	0.000776691	0.0137448	0.0030975	0.0017587	-0.00183057
NA19752	2	-0.0117382	0.00533084	0.0310835	0.0341248	-0.00220738	0.000424808	0.00541332	-0.0015656	0.00245263	-0.00220776
NA19755	2	-0.0114873	-0.00218524	0.0371695	0.052651	-0.00416415	-0.000744388	1.3378e-05	0.000523844	0.000839024	-0.00461767
NA19756	1	-0.00996745	0.0047655	0.0291787	0.0329564	-0.000812673	-0.00206568	0.00702923	-0.00170184	-0.0010274	-0.00118509
NA19758	2	-0.0136539	-0.00488555	0.0419153	0.0631883	-0.000591509	0.000623506	-0.00676041	-0.00164405	0.000923953	0.00115302
NA19759	1	-0.013313	-0.00441397	0.0406455	0.0608852	-0.0017548	-0.00154064	-0.00596835	-0.000936414	0.00406694	0.000192199
NA19761	2	-0.0106416	0.00309792	0.0321963	0.0396408	0.000327227	-0.000837448	0.00574045	0.00155675	-0.00286529	-0.00333736
NA19762	1	-0.0107088	0.000127388	0.034843	0.04808	-0.00136586	0.000581761	0.0006522	-0.00210568	0.00058988	-0.00329689
NA19764	2	-0.0100503	0.00964775	0.0257974	0.0222039	-0.00481412	0.000590711	0.0123746	0.002906	0.00307426	-0.000127626
NA19770	2	-0.010123	0.00867168	0.0271377	0.0242287	-0.00379525	0.000868609	0.00969478	0.00115165	-0.00107218	0.00200126
NA19771	1	-0.0109594	0.00454975	0.0315375	0.0358055	-0.000179452	-0.000736877	0.00958722	0.000629853	0.00186815	-0.00151636
NA19773	2	-0.0110899	0.010503	0.0252522	0.020203	-0.00279705	-0.000429816	0.0151451	0.00338663	0.000757549	-0.000992346
NA19774	1	-0.0102028	0.00565534	0.0297633	0.033578	-0.00202407	0.000399305	0.00779513	0.000983687	-0.00114153	-0.00342799
NA19776	2	-0.00854874	0.00562998	0.028195	0.0308962	-0.00357113	-0.000553471	0.00878955	0.000366461	0.00175647	-0.00352968
NA19777	1	-0.00903769	0.00639992	0.026884	0.0276278	-0.0014939	0.000294733	0.00972589	0.00243048	0.00166977	0.000605726
NA19779	2	-0.0100923	0.0126035	0.0222288	0.0145676	-0.00385983	0.00158459	0.0118151	0.00218015	0.00382833	-0.00181163
NA19780	1	-0.0104595	0.0115023	0.0256774	0.0207166	-0.00510483	-0.000698617	0.0146602	0.00143884	-0.000842844	0.00159888
NA19782	2	-0.0099966	0.00640796	0.0281962	0.0302242	-0.00484946	0.000323366	0.00802113	-7.3014e-05	0.0018424	0.000740817
NA19783	1	-0.0136086	-0.00313633	0.0408445	0.0600666	-0.00376612	-6.46201e-05	-0.00171036	-0.00151597	0.000309873	0.00183435
NA19785	2	-0.0114618	-0.00190358	0.038264	0.0546494	-0.00157566	-0.00198002	-0.00195736	-0.000599934	-0.001718	0.000389165
NA19786	1	-0.0115269	0.0014479	0.0339249	0.0439085	-0.0030693	-0.00109077	0.00625497	0.000135167	0.00362278	-0.0035259
NA19788	2	-0.0114673	-0.000779184	0.0351444	0.0489095	-0.000522285	0.0019727	0.00350811	0.00102487	0.00238784	0.000310025
NA19789	1	-0.00950157	0.00661861	0.0258936	0.0288627	-0.00108095	-0.00101581	0.0120679	0.000663884	-0.00168398	0.00396477
NA19792	1	-0.00959396	0.0118621	0.0218711	0.0154221	-0.00405572	0.00133762	0.0158292	0.00253077	0.00327596	-0.00344171
NA19794	2	-0.0105728	0.01309	0.0236559	0.0146256	-0.00523295	-0.00108903	0.014843	0.00362933	-0.000727009	-0.00491937
NA19795	1	-0.0101036	0.00536883	0.0303134	0.0338793	-0.00442432	-0.00133303	0.00471296	-0.000386689	0.00356556	0.00144412
NA19818	1	0.0220811	0.00374533	0.00278574	-0.00341615	0.00047375	0.00385124	-0.00948913	0.0127888	-0.00425079	0.00644193
NA19819	2	0.0216525	0.00452581	0.00284218	-0.00348635	0.000713189	0.000239764	-0.00625172	0.00185973	-0.000161102	0.0170459
NA19834	1	0.0235231	0.0036808	0.0020421	-0.00464615	-0.00024988	-0.000440853	-0.00755931	0.00482322	-0.00583819	0.0132439
NA19835	2	0.027073	0.000534503	0.00137136	-0.00367355	0.0017925	0.00839589	-0.00661205	0.00746429	0.000537388	0.0104161
NA19900	1	0.0267643	0.000950525	0.0013573	-0.00338032	-0.000356168	-0.000648854	-0.00468421	0.00964804	-0.000512424	0.00422242
NA19901	2	0.030379	-0.00134914	0.00119396	-0.000373565	0.000706681	0.000593653	-0.000544668	0.00200722	-0.00383958	0.0078098
NA19904	1	0.0261916	0.00178797	0.00231224	-0.00393374	0.00149195	0.00313287	-0.00707059	0.0133467	-0.00418587	0.0185501
NA19908	1	0.0293236	-0.000590244	0.00193271	-0.00226836	-0.000957069	0.00496893	-0.00452026	0.0129425	-0.00036403	0.00482841
NA19909	2	0.028687	-0.000648779	0.00226621	0.00114435	-0.000634766	0.00145234	-0.00455493	0.00772807	-0.00374463	0.00139086
NA19913	2	0.0273233	0.000240487	0.00229058	-0.00258906	0.000428107	0.00179932	-0.00834239	0.0141681	-0.00280859	0.0179894
NA19914	2	0.0208907	0.00508678	0.00318593	-0.00539065	-0.00117492	0.0032418	-0.00505428	0.0103846	-0.00339571	0.00524128
NA19916	1	0.0295125	-0.000791408	0.000839196	-0.00161412	0.000405731	-3.58192e-05	-0.00641866	0.00209731	0.00340617	0.00634659
NA19917	2	0.0302807	-0.00117555	0.00133445	-0.00101167	0.000438916	-0.00138066	-0.00434324	0.00714883	-0.00458897	-0.00208255
NA19920	1	0.030602	-0.00116541	0.00139283	-0.00203892	-0.000798459	3.10745e-05	-0.00131877	0.0082624	0.000162524	0.0135431
NA19921	2	0.014632	0.00440887	0.00802366	0.00235193	-0.00104936	0.00161759	-0.00611536	0.00367313	-0.00062539	0.00606653
NA19922	1	0.0208724	0.00505027	0.00327049	-0.00416155	0.000469552	0.00411499	-0.00681431	0.00866415	-0.00562619	0.00905796
NA19923	2	0.0170982	0.00786384	0.00355646	-0.00717967	-0.000750299	0.0021303	-0.00845879	0.00442522	-0.00651701	0.00489042
NA19982	1	0.0287291	-0.000335756	0.0010058	-0.00278746	-7.12039e-05	0.00365845	-0.00518148	0.00693812	-0.00149535	0.00879418
NA19984	1	0.0286261	3.23466e-05	0.00130102	-0.00158767	-0.00054187	0.00918999	-0.00330246	0.00744713	-0.00108396	-0.00274828
NA20126	1	0.0206705	0.0046741	0.00337207	-0.00577315	-0.00153144	0.00176612	-0.00637727	0.00647724	-0.00450111	0.0056592
NA20127	2	0.0303921	-0.00142692	0.00127145	-0.00161236	-0.00177089	-0.000441505	-0.000452052	0.00392073	-0.00263116	0.00761554
NA20274	2	0.000685216	-0.00250284	0.0245341	0.0347242	0.00331973	0.00282021	-0.0105903	0.00408371	-0.00137738	0.00214656
NA20276	2	0.0261115	0.00138252	0.00174502	-0.00414983	-0.000280173	0.00533034	-0.00362623	0.00640433	0.000848042	-0.00253133
NA20278	1	0.0112702	0.012028	0.00591128	-0.00930421	0.000556878	-0.000545125	-0.00603647	0.00449452	0.000529146	-0.0013316
NA20281	1	0.0272646	0.000888435	0.00144428	-0.00310442	-0.00135065	0.00981637	-0.00969213	0.0103722	-0.00477661	0.0034889
NA20282	2	0.0223261	0.00363392	0.00383601	-0.00317914	-0.000251074	0.00172216	-0.00440689	0.00442784	0.000364885	0.00700064
NA20287	2	0.027113	0.000822877	0.00219063	-0.00316419	-0.000524554	0.000295751	-0.000986892	0.0108356	-0.000843053	0.00427577
NA20289	2	0.0245573	0.00276889	0.00152238	-0.0038224	0.000549956	0.00378179	-0.00360294	0.0103023	-0.000655449	0.00443456
NA20291	1	0.0336594	-0.00324577	1.57811e-05	-9.30993e-05	0.000887183	-0.00714565	0.000848346	0.00404529	-0.00262555	-0.00931652
NA20294	2	0.0280866	8.31549e-05	0.00152057	-0.00218629	-7.77877e-05	0.00716764	-0.00833464	0.00945369	0.00202358	0.0100758
NA20296	2	0.0245853	0.00233433	0.00253788	-0.00420212	-0.00160942	0.00275668	-0.0012237	0.00567338	0.00179157	0.00609563
NA20298	1	0.0315034	-0.00242257	0.000899286	-0.000740204	-0.000854656	0.00267483	-0.00496276	0.00825294	8.47641e-05	0.00523206
NA20299	2	0.00636058	-0.0045936	0.0224984	0.0340618	0.00498051	0.00107126	-0.0116407	0.00333745	0.00121074	0.00192461
NA20314	2	-0.0140083	-0.000679146	0.0343799	0.0452524	0.0048898	-0.000665384	-0.0100326	-0.000990063	0.00195951	0.000190206
NA20317	2	0.022128	0.00524071	0.00273111	-0.0049398	-0.000179995	0.004622	-0.00404138	0.0121176	-0.00203151	0.031232
NA20318	1	0.0215227	0.00353694	0.00486651	-0.00120617	-0.000642844	0.0034217	-0.00600688	0.0139894	-0.000281583	0.0323249
NA20320	2	0.029666	-0.00159143	0.00193326	-0.000871065	0.000839018	0.00598176	-0.00926878	0.0135709	-0.000272848	0.0212286
NA20321	2	0.0246916	0.00259282	0.00274738	-0.00350035	0.00108921	0.00393436	-0.00867487	0.0100795	0.00054521	0.0208297
NA20332	2	0.0249892	0.0021687	0.00210386	-0.00304794	-0.000887246	0.0100729	-0.00666661	0.0114506	-0.00158045	-0.00227638
NA20334	2	0.017758	0.00715435	0.00331428	-0.00664913	-0.00157387	0.00322383	-0.0083304	0.0115648	-0.00962372	-1.5951e-05
NA20339	2	0.028796	-0.00167437	0.00290502	0.00162156	-0.000640391	0.00197324	-0.00517417	0.00634165	0.00512606	0.00887577
NA20340	1	0.0276033	0.000479937	0.00154091	-0.00276203	-0.00170183	0.00737361	-0.00546509	0.0132888	-0.0044327	0.00465678
NA20342	1	0.01627	0.00751875	0.00482115	-0.00746477	-7.60693e-05	0.00424835	-0.00105883	0.00610816	0.00186586	0.00547776
NA20346	1	0.026682	-2.85097e-05	0.00231252	-0.00251961	8.15806e-05	-0.000741564	-0.0047737	0.0115929	0.0066686	0.00103788
NA20348	1	0.0274693	0.00037257	0.00129914	-0.00290113	0.000752055	5.61422e-05	-0.00231655	0.00456448	-0.0027638	0.00180903
NA20351	1	0.0197443	0.00552598	0.00364692	-0.00537686	-0.000472543	0.00738664	-0.00515052	0.00982569	0.00269043	0.00788929
NA20355	2	0.0260681	0.00167884	0.00188787	-0.00332453	-0.000586042	0.00122546	-0.00958626	0.00829424	-0.00736937	0.00180416
NA20356	1	0.0285098	0.000176637	0.00118609	-0.00201007	0.00137639	0.00429626	0.000788272	0.00575214	0.00228879	0.0169756
NA20357	2	0.0299279	-0.00121314	0.000883003	-0.00129732	-1.08841e-05	0.0018271	-0.00685884	0.0104758	-0.00115273	0.0125848
NA20359	2	0.0244973	0.00240716	0.0032061	-0.00394566	0.00124563	-0.00105422	-0.0109124	0.0106928	0.0041893	0.026921
NA20362	1	0.0242695	0.0024142	0.00354	-0.00325894	0.00194889	-0.001548	-0.00964775	0.0129337	0.000709617	0.0216627
NA20412	2	0.0236748	0.00194003	0.0038521	-0.00085959	0.0014007	0.00483228	-0.00599181	0.00894298	-0.00602975	0.00617173
NA20502	2	-0.0105713	0.0265413	0.00725938	-0.0194701	-0.00483594	0.001751	0.0338553	0.00784696	-0.00159709	0.00277951
NA20503	2	-0.0106357	0.0270018	0.00825588	-0.0192492	-0.00399749	0.00344692	0.0296989	0.00795466	-0.00167479	0.0056443
NA20504	2	-0.0107124	0.0262838	0.00783558	-0.0192062	-0.00492079	0.00132431	0.0306496	0.00821327	-0.00572012	0.0021876
NA20505	2	-0.0101415	0.0269854	0.00893362	-0.0192875	-0.00444803	0.00293242	0.0308756	0.00731666	-0.000971788	0.0062032
NA20506	2	-0.0106826	0.026358	0.00742227	-0.018611	-0.00326148	0.0028173	0.0314812	0.00757469	-0.00596464	0.00481554
NA20507	2	-0.0103613	0.0266374	0.00695041	-0.0193128	-0.00754865	0.00227902	0.0288554	0.00623282	0.000868054	0.00540842
NA20508	2	-0.0103261	0.0264475	0.00734659	-0.018082	-0.00556617	0.00294617	0.0337374	0.00725108	0.00248933	0.00353956
NA20509	1	-0.0103797	0.0264932	0.00787237	-0.0188075	-0.00662173	0.00462548	0.0355361	0.00792071	-0.00190393	-0.00108483
NA20510	1	-0.0103978	0.026359	0.00806732	-0.0195188	-0.00363762	0.00151486	0.0291651	0.00716332	0.000374794	0.000900365
NA20511	1	-0.0105049	0.0263575	0.00750591	-0.0185629	-0.00516414	0.000430306	0.0309844	0.00955896	-0.0071832	0.00386489
NA20512	1	-0.0107618	0.0264102	0.00808862	-0.019225	-0.00374376	0.00121578	0.0328407	0.0106491	0.00119669	0.00211045
NA20513	1	-0.0102913	0.0263686	0.00828263	-0.0192637	-0.00546858	0.00136381	0.0361093	0.00990764	-0.00794873	0.00368997
NA20514	2	-0.0104552	0.0262664	0.0074635	-0.0194234	-0.00559308	0.00380641	0.0350454	0.00784094	0.00329104	0.00115399
NA20515	1	-0.010797	0.0266776	0.00801487	-0.0188346	-0.00491622	0.00115625	0.0273324	0.00695246	-0.0028859	0.00274065
NA20516	1	-0.0105943	0.0259728	0.00750245	-0.0198425	-0.00652012	0.00203298	0.0320495	0.00987717	-0.000292206	0.00124175
NA20517	2	-0.0104282	0.0266932	0.00888924	-0.0197998	-0.00334502	0.00173769	0.0317492	0.00719408	-0.00152243	-0.000758303
NA20518	1	-0.0104375	0.0269466	0.00855496	-0.0188999	-0.00265448	0.00211696	0.0301033	0.0102713	-0.000402074	0.00296056
NA20519	1	-0.0103593	0.0265443	0.00842554	-0.0194791	-0.00592361	0.00444022	0.0334359	0.0087672	0.00214859	0.00524352
NA20520	1	-0.0104355	0.0264054	0.00754762	-0.0205098	-0.00485552	0.00152546	0.0261157	0.00889924	-0.0039306	0.00405926
NA20521	1	-0.0102408	0.0269998	0.00778818	-0.0196133	-0.00471119	0.00293633	0.0370736	0.0100666	-0.00252041	0.000248597
NA20522	2	-0.0105157	0.0264668	0.00801776	-0.0186629	-0.00540123	0.00199683	0.0324177	0.0110139	0.00570263	0.00183398
NA20524	1	-0.010719	0.0265093	0.00800823	-0.0203094	-0.00479236	0.00186302	0.0256074	0.00668241	0.00153027	8.96679e-05
NA20525	1	-0.0102259	0.0265053	0.00709908	-0.0195581	-0.00670256	0.00261875	0.0310589	0.0081501	-0.000559808	0.00135686
NA20527	1	-0.01046	0.0263293	0.0087546	-0.0187611	-0.00366106	0.00255872	0.0317227	0.0101464	-0.00362781	-9.46909e-05
NA20528	1	-0.0103954	0.0260052	0.0075569	-0.0191616	-0.00497952	0.00319824	0.0299392	0.00848573	-0.00749594	0.0042755
NA20529	2	-0.0104721	0.0265559	0.00847905	-0.0197652	-0.00677832	0.00329721	0.0357686	0.00945814	-0.00111213	-5.40441e-05
NA20530	2	-0.0104591	0.0265687	0.00861575	-0.0192973	-0.00500341	0.00156163	0.0302605	0.00574855	-0.0038458	-5.93919e-06
